Timestamp,LUX,ColorTemperature_K,Spectral_1,Spectral_2,Spectral_3,Spectral_4,Spectral_5,Spectral_6,Luminance,IR,Full,ALS,ArduinoTimestamp,IsValid,Confidence,GPS_Valid,Latitude,Longitude,Altitude,Satellites,HDOP
2024-11-12 06:50:15,1.56,,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0,1,1.56,1731390615000000,True,0.9,True,52.22970442322022,21.012192126775567,110.51907656755752,8.0,1.54
2024-11-12 06:50:30,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1731390630000000,True,0.9,True,52.22970309494986,21.012198051076858,109.48291414956864,10.0,2.58
2024-11-12 06:50:45,1.16,,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0,0,1.23,1731390645000000,True,0.9,True,52.22972894049154,21.012191146685165,109.19815475396285,7.0,2.07
2024-11-12 06:51:00,0.69,,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,0,0.7,1731390660000000,True,0.9,True,52.22970060910188,21.012208020763815,110.61562435609262,13.0,0.5
2024-11-12 06:51:15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1731390675000000,True,0.9,True,52.22971570260532,21.012203168743234,109.80152202568728,10.0,1.71
2024-11-12 06:51:30,2.51,,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0,1,2.76,1731390690000000,True,0.9,True,52.22970397200016,21.012207171217977,112.51215686355638,9.0,2.02
2024-11-12 06:51:45,2.92,,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0,2,2.89,1731390705000000,True,0.9,True,52.229703211457235,21.012202480570046,111.05977461419556,6.0,2.08
2024-11-12 06:52:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1731390720000000,True,0.9,True,52.2297173833066,21.012189206413108,109.55909497309162,8.0,1.59
2024-11-12 06:52:15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1731390735000000,True,0.9,True,52.22970884178781,21.012202535184198,110.20470280167262,9.0,1.55
2024-11-12 06:52:30,100.43,3266.0,0.0638,0.1046,0.1171,0.124,0.1159,0.0887,101.55,22,87,105.48,1731390750000000,True,1.0,True,52.229689966879334,21.012204808895508,110.88020926806347,11.0,1.05
2024-11-12 06:52:45,224.33,3496.0,0.1295,0.2347,0.2818,0.2837,0.272,0.1888,219.29,54,167,208.88,1731390765000000,True,1.0,True,52.229706440161706,21.012206386742836,109.11642283616624,6.0,1.87
2024-11-12 06:53:00,331.23,3619.0,0.1888,0.3678,0.4171,0.4281,0.3605,0.3082,336.71,79,209,335.92,1731390780000000,True,1.0,True,52.22969477336636,21.01220230341311,109.83191562924837,9.0,1.4
2024-11-12 06:53:15,453.42,3949.0,0.2861,0.3965,0.6332,0.5971,0.5249,0.4269,471.2,100,396,471.89,1731390795000000,True,1.0,True,52.22970517817346,21.012196443570964,111.50787479786031,9.0,1.34
2024-11-12 06:53:30,568.55,3420.0,0.3619,0.6004,0.6987,0.758,0.6651,0.5363,571.12,101,381,524.8,1731390810000000,True,1.0,True,52.229692845103834,21.01219507967039,110.61976939671796,12.0,1.57
2024-11-12 06:53:45,687.41,3253.0,0.4681,0.6319,0.8472,0.8212,0.7728,0.6551,700.16,98,449,694.69,1731390825000000,True,1.0,True,52.22969818941039,21.012188149303476,111.26622793968654,10.0,0.98
2024-11-12 06:54:00,808.14,3530.0,0.4805,0.8311,1.0273,1.0458,0.9185,0.7143,792.28,191,632,852.73,1731390840000000,True,1.0,True,52.22969959580093,21.012204584504897,108.77489572037756,13.0,1.43
2024-11-12 06:54:15,170.93,7190.0,0.214,0.2195,0.1877,0.1739,0.1542,0.1354,167.97,45,145,171.38,1731390855000000,True,0.8,True,52.22969888980395,21.012196967690297,109.71954844283798,10.0,1.69
2024-11-12 06:54:30,358.72,7731.0,0.4283,0.4646,0.4052,0.381,0.3188,0.2684,356.71,80,251,381.21,1731390870000000,True,0.8,True,52.22970151214178,21.01220335543839,108.04194753583455,12.0,1.29
2024-11-12 06:54:45,556.92,6901.0,0.6308,0.7333,0.6846,0.6099,0.4961,0.4245,539.96,113,351,518.67,1731390885000000,True,0.8,True,52.22971671839334,21.012192071714534,109.39666971363535,12.0,1.56
2024-11-12 06:55:00,636.88,7426.0,0.7253,0.8215,0.7694,0.6416,0.5456,0.4772,644.01,108,474,584.42,1731390900000000,True,0.8,True,52.229707772826906,21.012211826175914,110.8285152858607,8.0,1.66
2024-11-12 06:55:15,713.44,7281.0,0.7759,0.8715,0.8355,0.7182,0.6327,0.6124,715.45,167,499,767.68,1731390915000000,True,0.8,True,52.2297055170788,21.01220592759364,110.31115020593624,8.0,2.21
2024-11-12 06:55:30,347.89,7552.0,0.3885,0.4363,0.3878,0.3544,0.3275,0.2955,367.61,52,254,344.03,1731390930000000,True,0.8,True,52.22969751138329,21.012205945905677,110.09575854568256,10.0,0.91
2024-11-12 06:55:45,650.44,7143.0,0.6901,0.8542,0.774,0.6292,0.6055,0.5218,675.97,171,462,612.21,1731390945000000,True,0.8,True,52.22967921982868,21.012198996902477,111.28643332278727,5.0,2.35
2024-11-12 06:56:00,828.98,7593.0,0.967,1.0971,0.9439,0.8403,0.7194,0.6579,842.63,186,591,874.96,1731390960000000,True,0.8,True,52.22967673230709,21.01220169300888,111.45494200438313,9.0,1.02
2024-11-12 06:56:15,605.22,7097.0,0.6405,0.7441,0.7103,0.6027,0.579,0.3939,595.41,139,424,625.51,1731390975000000,True,0.8,True,52.229698644157835,21.01218464171695,110.53323106443227,7.0,1.34
2024-11-12 06:56:30,887.88,8741.0,1.0184,1.1517,1.0278,0.8636,0.8368,0.6389,900.32,208,666,919.29,1731390990000000,True,0.8,True,52.22971990118509,21.01218623998858,110.59368021019985,12.0,1.83
2024-11-12 06:56:45,659.78,6855.0,0.7333,0.8829,0.6988,0.5973,0.5661,0.4888,657.15,201,547,658.95,1731391005000000,True,0.8,True,52.229698953655856,21.01220366337117,111.30896060065174,11.0,1.49
2024-11-12 06:57:00,731.12,7097.0,0.9048,0.8975,0.9108,0.6903,0.6821,0.5918,730.79,128,556,715.05,1731391020000000,True,0.8,True,52.22970548312264,21.01220487180122,108.89796307336479,11.0,1.2
2024-11-12 06:57:15,771.39,8118.0,0.9418,1.0093,0.8451,0.7498,0.689,0.6672,771.83,209,564,801.79,1731391035000000,True,0.8,True,52.22970126199256,21.012206261948286,111.96802447766028,9.0,1.2
2024-11-12 06:57:30,997.53,6611.0,1.1195,1.1978,1.1619,0.986,0.7854,0.7272,979.04,234,719,991.7,1731391050000000,True,0.8,True,52.229709676064296,21.012189444647255,109.30061846322452,6.0,1.27
2024-11-12 06:57:45,1309.59,6982.0,1.5006,1.7563,1.4973,1.5094,1.1913,1.0324,1332.75,220,867,1226.12,1731391065000000,True,0.8,True,52.229687798253806,21.01219930367476,111.32477681834499,9.0,1.92
2024-11-12 06:58:00,1211.64,7337.0,1.4072,1.5381,1.3672,1.2504,1.0668,0.9839,1209.87,244,742,1255.74,1731391080000000,True,0.8,True,52.22969977281224,21.01218433985863,111.27475919723685,10.0,1.59
2024-11-12 06:58:15,829.66,6541.0,1.0071,1.0357,0.9181,0.7736,0.747,0.645,854.23,162,670,857.99,1731391095000000,True,0.8,True,52.22968883764284,21.012209953211443,110.62302944787386,7.0,1.02
2024-11-12 06:58:30,1227.5,7762.0,1.3545,1.5888,1.5305,1.3102,1.0557,0.8882,1253.36,352,1125,1346.08,1731391110000000,True,0.8,True,52.22969698725225,21.012206631330166,110.56656144871728,9.0,1.47
2024-11-12 06:58:45,1403.74,7240.0,1.5864,1.6935,1.6039,1.4241,1.2557,0.9848,1452.26,410,1123,1423.23,1731391125000000,True,0.8,True,52.229696704236446,21.012205420009945,110.63616569386005,9.0,1.39
2024-11-12 06:59:00,1001.21,6768.0,1.1624,1.241,1.1468,0.9989,0.8241,0.7595,993.82,230,763,1001.49,1731391140000000,True,0.8,True,52.229723427324316,21.012183550101206,109.3050265889473,10.0,1.19
2024-11-12 06:59:15,1274.99,6889.0,1.3759,1.5483,1.4766,1.437,1.2553,0.9436,1257.47,307,891,1295.55,1731391155000000,True,0.8,True,52.229690484450245,21.012185006644806,109.81197847870598,5.0,1.61
2024-11-12 06:59:30,1903.6,6957.0,2.0552,2.4285,2.2339,1.8081,1.7782,1.3037,1868.56,523,1423,1974.21,1731391170000000,True,0.8,True,52.229691407961916,21.012197166542382,110.06727433835746,11.0,1.21
2024-11-12 06:59:45,1153.82,7516.0,1.3738,1.5743,1.2915,1.2469,1.0416,0.8856,1151.51,286,773,1099.0,1731391185000000,True,0.8,True,52.229699287604795,21.012192593087235,110.5113297981005,10.0,1.27
2024-11-12 07:00:00,1383.4,7158.0,1.7327,1.7439,1.7335,1.4353,1.2374,1.059,1363.26,336,1026,1381.74,1731391200000000,True,0.8,True,52.22970106648865,21.01220802951256,110.02167563419772,9.0,2.03
2024-11-12 07:00:15,2498.46,6815.0,3.0118,3.1158,2.6904,2.3844,2.211,1.9313,2521.61,614,2017,2656.78,1731391215000000,True,0.8,True,52.22970068095107,21.012199220748922,108.75951470946877,14.0,1.38
2024-11-12 07:00:30,2626.75,7504.0,3.008,3.5129,3.0311,2.7794,2.643,2.0154,2530.0,660,2016,2670.22,1731391230000000,True,0.8,True,52.22971402706519,21.012193165906123,109.3935031793146,8.0,1.55
2024-11-12 07:00:45,1539.49,6780.0,1.8052,1.953,1.6666,1.3504,1.4402,1.217,1546.63,479,1309,1611.61,1731391245000000,True,0.8,True,52.22969355299108,21.012196319219044,110.71972272183234,10.0,1.54
2024-11-12 07:01:00,717.47,7403.0,0.8266,0.9105,0.854,0.7052,0.6538,0.6024,720.33,144,512,649.83,1731391260000000,True,0.8,True,52.229722925285294,21.01217973620669,112.6519056567628,10.0,1.07
2024-11-12 07:01:15,1556.23,8214.0,1.8106,2.0491,1.684,1.6814,1.4708,1.1613,1535.47,334,1148,1613.72,1731391275000000,True,0.8,True,52.229692610903676,21.012191864863006,109.38727080567817,9.0,1.62
2024-11-12 07:01:30,4329.23,3807.0,2.6084,4.4133,5.3968,5.6173,5.4573,3.9258,4347.29,1076,2852,4141.61,1731391290000000,True,1.0,True,52.22969787590456,21.01220062687681,108.64065924609659,9.0,1.39
2024-11-12 07:01:45,4452.85,3338.0,3.1458,4.568,5.9391,5.3056,4.9545,4.153,4347.1,1313,3751,4539.88,1731391305000000,True,1.0,True,52.2297059273023,21.01220683685882,109.49433009319482,8.0,1.47
2024-11-12 07:02:00,4558.29,3358.0,2.8594,4.5398,5.6187,5.9702,5.3144,4.3273,4574.0,1430,3754,4056.86,1731391320000000,True,1.0,True,52.22970480915592,21.012196055168694,110.24857566932126,9.0,0.76
2024-11-12 07:02:15,4683.85,3360.0,2.9552,4.5122,5.6683,6.0725,5.3712,3.9005,4684.8,1021,3181,5130.62,1731391335000000,True,1.0,True,52.22968461509773,21.01218714456366,110.23311599112809,11.0,2.11
2024-11-12 07:02:30,4797.37,3739.0,2.8388,4.9191,6.2809,6.1755,5.3759,4.4245,4737.74,685,3689,4665.06,1731391350000000,True,1.0,True,52.22970523707833,21.012194292386983,110.18772192477729,15.0,0.97
2024-11-12 07:02:45,4913.05,3870.0,3.0304,4.8645,6.4471,6.2339,5.5422,4.1802,4914.15,961,3937,5087.53,1731391365000000,True,1.0,True,52.229696973716955,21.012191560734255,110.45357372826503,8.0,1.51
2024-11-12 07:03:00,5047.01,3458.0,3.1606,5.0094,5.9857,6.7401,5.3957,4.2547,5151.56,1223,4367,4712.38,1731391380000000,True,1.0,True,52.22971304868866,21.012200697501417,109.70836613615343,10.0,1.81
2024-11-12 07:03:15,5155.32,4304.0,5.0198,5.8127,6.66,5.3942,4.794,4.4983,5231.26,992,4066,5239.3,1731391395000000,True,1.0,True,52.22971214374545,21.012198530327765,111.2117733583929,10.0,1.6
2024-11-12 07:03:30,5264.19,3762.0,3.0862,5.4078,6.7234,6.7062,6.0949,4.7745,5393.03,1273,3522,5232.61,1731391410000000,True,1.0,True,52.22969710392842,21.012200661996772,109.64803110147437,11.0,0.88
2024-11-12 07:03:45,5388.65,3692.0,2.9486,5.8113,7.0352,6.7522,5.826,5.209,5515.12,1564,3969,5393.09,1731391425000000,True,1.0,True,52.22969509559936,21.012192414889608,109.45472640918611,10.0,1.48
2024-11-12 07:04:00,5503.18,4002.0,4.1984,5.7537,7.0606,6.0619,5.2153,4.5747,5410.46,1340,4859,5597.18,1731391440000000,True,1.0,True,52.22971431781351,21.012199713959994,110.26418325239312,6.0,1.27
2024-11-12 07:04:15,5608.08,3455.0,3.775,6.1189,7.4322,7.3007,6.3497,5.1626,5452.82,952,4116,5486.65,1731391455000000,True,1.0,True,52.22969285803144,21.012201594366353,110.0360626652919,9.0,1.28
2024-11-12 07:04:30,5734.83,3587.0,3.9832,6.0847,7.3779,7.2035,6.5451,5.1958,5639.83,1387,4189,5611.26,1731391470000000,True,1.0,True,52.22968687665775,21.012204164210594,109.14392654850869,11.0,1.58
2024-11-12 07:04:45,5851.2,3541.0,4.1234,5.7684,7.9149,7.2589,7.0472,4.9155,6044.05,1587,4384,6014.22,1731391485000000,True,1.0,True,52.22971399459865,21.012203091110496,111.80812425294256,11.0,1.39
2024-11-12 07:05:00,5966.34,3281.0,3.8675,6.1307,8.1125,7.6507,7.0252,5.0473,6116.33,1112,3812,5984.26,1731391500000000,True,1.0,True,52.229700324229924,21.012191136839192,108.95099029699541,10.0,1.85
2024-11-12 07:05:15,6081.21,3384.0,3.702,6.3825,7.5479,7.5669,6.8296,5.0902,5914.72,1144,4727,5996.92,1731391515000000,True,1.0,True,52.229699585963964,21.01221445147055,108.55620730421481,7.0,1.64
2024-11-12 07:05:30,1773.56,6975.0,2.0733,2.2301,1.9165,1.9459,1.5695,1.4134,1804.54,316,1212,1801.1,1731391530000000,True,0.8,True,52.2297069273081,21.012185906540736,109.4598154401526,12.0,1.52
2024-11-12 07:05:45,3198.63,5986.0,2.8979,3.3284,3.9199,3.8524,2.9065,2.5523,3193.64,433,2176,3252.56,1731391545000000,True,0.8,True,52.22971254081975,21.012208167160928,109.40302236576099,13.0,1.22
2024-11-12 07:06:00,1118.25,7821.0,1.2187,1.4391,1.2626,1.2354,1.0382,0.7785,1119.14,309,787,1084.5,1731391560000000,True,0.8,True,52.229699994901125,21.0121915161798,110.82152047723235,9.0,1.97
2024-11-12 07:06:15,2855.75,6146.0,3.2179,3.5054,3.2556,2.973,2.4606,2.1033,2807.17,516,2179,2793.83,1731391575000000,True,0.8,True,52.22971747114607,21.01218055849046,111.9090288365159,7.0,1.14
2024-11-12 07:06:30,2672.86,6948.0,3.0489,3.132,3.1159,2.8194,2.465,1.953,2716.31,439,1669,2634.19,1731391590000000,True,0.8,True,52.22969173346058,21.012201667337877,110.68457994624973,13.0,0.97
2024-11-12 07:06:45,2433.84,7296.0,2.8585,3.031,2.877,2.3738,2.0733,1.6549,2417.82,579,1934,2289.97,1731391605000000,True,0.8,True,52.22969750891431,21.012215947786128,111.5796546744444,8.0,1.12
2024-11-12 07:07:00,3048.3,7542.0,3.6215,3.9012,3.4659,3.0167,2.6321,2.3957,2956.67,529,2159,3313.53,1731391620000000,True,0.8,True,52.22968574837315,21.012207263262958,109.09663123772054,9.0,1.57
2024-11-12 07:07:15,2942.67,7115.0,3.1097,3.524,3.5257,3.1819,2.7777,2.196,2994.02,466,2310,2764.11,1731391635000000,True,0.8,True,52.2296835980979,21.012210152361945,109.7027012965111,9.0,1.12
2024-11-12 07:07:30,2698.73,6650.0,2.9525,3.3631,3.3245,2.5363,2.4344,1.988,2722.2,379,2303,2697.11,1731391650000000,True,0.8,True,52.22969668112913,21.012188101039488,109.41306471895392,10.0,1.1
2024-11-12 07:07:45,3121.9,6511.0,3.4505,4.2742,3.5804,3.3491,2.8678,2.7065,3222.59,487,2071,3244.83,1731391665000000,True,0.8,True,52.2297056219782,21.012199762925842,110.32763126454331,14.0,1.55
2024-11-12 07:08:00,3628.34,6446.0,3.9998,4.5929,4.0037,3.5148,2.797,2.7096,3765.54,787,2442,3718.64,1731391680000000,True,0.8,True,52.22968909566167,21.012204598835915,110.10174648914902,9.0,2.29
2024-11-12 07:08:15,2922.3,7151.0,3.4849,3.9083,3.1812,2.9323,2.6511,2.2765,2905.51,532,2168,2939.56,1731391695000000,True,0.8,True,52.229704027059114,21.01219890596999,111.07649658329649,11.0,1.23
2024-11-12 07:08:30,2599.93,6541.0,3.129,3.3036,2.7964,2.8144,2.1191,2.0447,2629.37,534,1806,2695.41,1731391710000000,True,0.8,True,52.229694641246475,21.01219165605814,109.2675684388343,6.0,1.89
2024-11-12 07:08:45,3200.76,7441.0,3.6537,4.3821,3.8867,3.2035,2.7254,2.5029,3231.85,972,2670,3297.78,1731391725000000,True,0.8,True,52.22968903534478,21.01219973508607,109.67030456601759,9.0,1.39
2024-11-12 07:09:00,2675.42,6854.0,2.9379,3.5969,3.0301,2.4912,2.4006,2.3015,2603.03,394,1651,2699.7,1731391740000000,True,0.8,True,52.22969366954019,21.01219927247091,109.81549019232206,14.0,2.13
2024-11-12 07:09:15,4071.63,6398.0,4.3483,5.0289,5.1004,4.1061,3.552,3.3962,3968.48,1183,3072,3897.08,1731391755000000,True,0.8,True,52.22970604333625,21.012202980221385,110.85465414081834,10.0,1.26
2024-11-12 07:09:30,4008.58,7189.0,4.657,4.5798,4.5158,3.8561,4.0988,3.0663,4026.92,1225,3571,4202.4,1731391770000000,True,0.8,True,52.22969981411258,21.012201948119614,107.64273795917664,10.0,0.5
2024-11-12 07:09:45,3399.48,6713.0,4.5177,4.3707,3.7872,3.7291,3.0541,2.3247,3496.55,879,2813,3278.5,1731391785000000,True,0.8,True,52.22970352031941,21.012197810240636,109.30020221416328,10.0,0.6
2024-11-12 07:10:00,3467.37,6701.0,3.9782,4.6552,4.0575,3.4361,2.7166,2.6302,3409.43,949,2943,3518.84,1731391800000000,True,0.8,True,52.22969687652026,21.01221290971821,112.24784298661982,9.0,1.27
2024-11-12 07:10:15,1843.76,7361.0,2.0115,2.6563,1.9989,1.6723,1.4273,1.4043,1814.86,343,1395,1737.68,1731391815000000,True,0.8,True,52.22971621978377,21.012195489517506,110.02296398718318,9.0,2.08
2024-11-12 07:10:30,2033.17,7587.0,2.3835,2.6185,2.3576,1.9557,1.721,1.4929,2088.93,445,1237,2110.21,1731391830000000,True,0.8,True,52.22969235686395,21.012223461747492,109.91950228606815,8.0,1.02
2024-11-12 07:10:45,3367.56,6690.0,3.699,4.2388,4.1182,3.3518,3.0499,2.624,3353.54,574,2424,3185.85,1731391845000000,False,0.0,True,52.22968988426646,21.012199126649893,108.98573234483375,11.0,1.92
2024-11-12 07:11:00,3105.8,6872.0,3.3576,4.1698,3.5284,2.9298,2.572,2.4268,3028.38,796,2210,3273.82,1731391860000000,True,0.8,True,52.22969673298708,21.012196297867145,109.51598091585666,7.0,1.87
2024-11-12 07:11:15,3892.52,7530.0,4.4736,4.5845,4.3884,4.0279,3.6146,2.9672,3841.55,1165,2969,3821.24,1731391875000000,True,0.8,True,52.2296994551774,21.012193562109736,110.64572784813159,9.0,1.88
2024-11-12 07:11:30,3214.36,7213.0,3.6053,4.1095,3.4863,3.6147,2.6984,2.2816,3122.78,693,2477,3118.3,1731391890000000,True,0.8,True,52.22969762312485,21.012196976486667,110.58166512079616,11.0,1.51
2024-11-12 07:11:45,5138.79,6845.0,6.067,6.4211,6.0135,5.1843,4.2134,3.6437,5170.53,1128,4134,4931.31,1731391905000000,True,0.8,True,52.22970625254282,21.01219112054339,111.11829250365508,9.0,1.26
2024-11-12 07:12:00,2704.38,6587.0,3.0249,3.7194,3.1944,2.5442,2.5728,2.1102,2591.26,598,1955,2396.48,1731391920000000,True,0.8,True,52.22970125131391,21.01220647803795,108.8995543700159,10.0,1.63
2024-11-12 07:12:15,4028.64,7710.0,4.5963,4.889,4.3302,4.2801,3.5374,3.494,4014.56,664,2266,3845.36,1731391935000000,True,0.8,True,52.2297080217574,21.012191585253664,108.80351371474411,8.0,1.59
2024-11-12 07:12:30,9473.57,3596.0,5.54,10.1055,12.3291,12.0155,10.5726,9.2396,9332.95,2137,7082,8951.0,1731391950000000,True,1.0,True,52.229708521339035,21.012216845022028,109.10506874553623,13.0,0.5
2024-11-12 07:12:45,9590.96,3612.0,5.1392,10.1915,11.9393,11.9632,11.0745,7.6462,9593.21,2226,6110,9364.57,1731391965000000,True,1.0,True,52.22969491251586,21.012209853067606,110.87586861823762,9.0,0.88
2024-11-12 07:13:00,9697.64,3436.0,5.7112,9.8588,11.4637,12.5824,10.6102,8.9442,9583.88,2933,8020,9267.18,1731391980000000,True,1.0,True,52.22969589165938,21.012200330034656,109.94487135101686,8.0,1.91
2024-11-12 07:13:15,9828.63,3601.0,6.0602,10.2872,12.518,12.6047,11.1893,8.6959,9497.9,2026,7769,9082.6,1731391995000000,True,1.0,True,52.22970953968138,21.012197549453962,109.64484303947899,9.0,1.76
2024-11-12 07:13:30,9946.27,3632.0,6.0961,10.5047,13.2991,13.0467,11.5998,8.6732,9759.08,2385,7407,9387.67,1731392010000000,True,1.0,True,52.22970820292408,21.01220201796381,108.11415604873405,9.0,1.72
2024-11-12 07:13:45,10069.61,3509.0,6.1125,10.3798,13.3329,12.4069,12.4738,8.3636,9822.54,2376,7678,9832.61,1731392025000000,True,1.0,True,52.22967897976216,21.012201386313397,108.21997168584993,10.0,1.75
2024-11-12 07:14:00,10169.58,3168.0,7.4118,10.1238,12.7544,13.1484,11.2184,9.1765,10633.11,2458,7622,10100.73,1731392040000000,True,1.0,True,52.229717942874686,21.01220503657465,109.08964288099406,12.0,0.5
2024-11-12 07:14:15,10286.06,3602.0,6.5403,10.6069,13.8339,13.2879,11.6759,8.7915,10526.13,2493,8278,10087.05,1731392055000000,True,1.0,True,52.22969767064488,21.012192998753243,108.9371884698963,9.0,1.03
2024-11-12 07:14:30,10411.26,3003.0,6.8441,11.0608,13.0464,12.6955,12.1794,9.3643,10431.82,2533,7993,9631.91,1731392070000000,True,1.0,True,52.229690122498816,21.012212928794053,110.60244435538806,6.0,0.76
2024-11-12 07:14:45,10524.85,3836.0,6.5885,10.7842,12.5514,12.4576,11.1225,9.1846,10804.41,2461,6927,10234.53,1731392085000000,True,1.0,True,52.229694624520405,21.012205854792054,110.00030779469441,10.0,1.55
2024-11-12 07:15:00,10632.23,3747.0,6.7092,12.2406,14.0242,14.2702,12.828,9.1417,10873.49,1658,8116,10116.32,1731392100000000,True,1.0,True,52.22969762406001,21.01221615804802,109.90131644808187,11.0,1.25
2024-11-12 07:15:15,10760.18,3598.0,7.0966,10.4435,13.4057,13.8534,11.172,10.2148,10398.93,3114,8628,11280.73,1731392115000000,True,1.0,True,52.2296944399153,21.012220812576967,110.50451364956123,11.0,1.42
2024-11-12 07:15:30,5277.11,6714.0,5.6895,6.9784,6.0199,5.578,4.6802,4.1651,5266.17,1101,3506,5429.59,1731392130000000,True,0.8,True,52.22968913243006,21.01219071833609,111.38967010628352,10.0,0.65
2024-11-12 07:15:45,2797.58,7550.0,3.1596,3.4743,3.0892,2.8011,2.4598,2.081,2795.48,601,2068,2501.9,1731392145000000,True,0.8,True,52.22971414371431,21.01218755852598,111.11751794731975,10.0,1.84
2024-11-12 07:16:00,3967.0,7142.0,4.0759,5.1947,4.7806,4.1626,3.7655,2.9571,3942.25,730,2642,3743.87,1731392160000000,True,0.8,True,52.229704106222776,21.012204666252956,109.5446785431252,10.0,2.13
2024-11-12 07:16:15,1786.8,6995.0,1.9044,2.3933,2.0865,1.7841,1.5664,1.371,1824.86,507,1753,1785.27,1731392175000000,True,0.8,True,52.2297003299025,21.012223937987944,111.62857052983428,8.0,2.42
2024-11-12 07:16:30,5855.43,6526.0,6.765,7.5364,6.6946,5.7236,5.3666,4.4665,5955.21,1289,4123,5057.84,1731392190000000,True,0.8,True,52.22969637540485,21.01218909536893,109.19654171660424,10.0,1.58
2024-11-12 07:16:45,3944.53,6300.0,4.6224,4.8265,4.3085,3.9997,3.354,2.8183,3834.41,1011,3063,3944.7,1731392205000000,True,0.8,True,52.229696667173364,21.01218914525855,111.55190024333949,10.0,1.01
2024-11-12 07:17:00,4902.49,6737.0,5.9353,6.3235,5.2985,5.2806,4.2761,4.2262,4928.58,1038,3916,4628.82,1731392220000000,True,0.8,True,52.22969990295031,21.01218756701659,110.56847991972928,11.0,1.58
2024-11-12 07:17:15,4120.68,7096.0,4.9761,5.2364,4.6232,4.0534,3.4399,3.1964,4082.34,1164,3131,4088.32,1731392235000000,True,0.8,True,52.22971331447838,21.012208646697985,109.52879029071363,9.0,0.5
2024-11-12 07:17:30,5013.94,7274.0,5.6409,6.2783,5.7708,5.3908,4.3171,3.9868,4923.26,1159,3587,4758.64,1731392250000000,True,0.8,True,52.229676406643364,21.0122121326514,107.67247292488926,6.0,1.26
2024-11-12 07:17:45,5750.23,7852.0,6.2902,7.6314,6.3697,6.1422,5.4482,3.8904,5767.16,1345,3988,6082.42,1731392265000000,True,0.8,True,52.22970208364178,21.012206182357488,110.3076024091971,10.0,1.94
2024-11-12 07:18:00,5877.02,6763.0,6.1015,7.7768,6.715,5.5505,5.4936,4.0034,5883.26,1366,3722,5454.97,1731392280000000,True,0.8,True,52.22969016417932,21.01221105592735,111.89528178365919,13.0,0.82
2024-11-12 07:18:15,5551.53,6722.0,6.6268,7.3067,6.0615,5.4801,5.0462,4.426,5602.46,1286,4195,5472.94,1731392295000000,True,0.8,True,52.229696584885346,21.01218745738774,109.70974574085633,10.0,1.54
2024-11-12 07:18:30,3914.58,6850.0,4.2578,4.8916,4.2751,4.0183,3.3765,3.1149,4051.5,678,2858,4021.48,1731392310000000,True,0.8,True,52.22970779641325,21.012198498182165,109.84528316231311,10.0,2.46
2024-11-12 07:18:45,5928.24,7022.0,7.3188,7.5451,6.9269,6.0643,5.7436,3.9351,5988.82,1500,4780,5711.54,1731392325000000,True,0.8,True,52.22969448650826,21.012206106453693,110.63018242745493,9.0,0.53
2024-11-12 07:19:00,3690.4,6879.0,4.2466,4.791,4.2402,3.7555,3.1732,2.7838,3699.95,749,2969,4007.07,1731392340000000,True,0.8,True,52.2296953376247,21.012180724289863,109.78430555221986,10.0,1.45
2024-11-12 07:19:15,4561.98,7154.0,5.3621,5.805,4.9743,4.467,4.2285,3.4368,4577.39,796,3080,4579.27,1731392355000000,True,0.8,True,52.22969560208159,21.012199204820345,110.57582068642746,11.0,1.43
2024-11-12 07:19:30,2902.33,7442.0,3.3707,3.7084,3.328,2.8693,2.6142,2.1313,2821.03,741,2148,3060.02,1731392370000000,True,0.8,True,52.22969862920285,21.01219716489471,110.49224587319074,8.0,1.91
2024-11-12 07:19:45,12849.11,3659.0,7.6321,14.3219,15.3754,16.0862,14.6205,11.9474,12708.03,3283,9684,11798.38,1731392385000000,True,1.0,True,52.22970847126309,21.012222275975294,109.9504743057381,9.0,1.26
2024-11-12 07:20:00,12959.63,3353.0,7.3418,13.4158,16.4436,16.6041,15.3891,10.9394,12797.34,3053,9255,11802.03,1731392400000000,True,1.0,True,52.22970194821316,21.01219740995506,110.5663927334421,11.0,1.43
2024-11-12 07:20:15,13081.63,3910.0,9.2197,12.9017,17.2241,16.8606,16.709,11.5427,13074.2,2802,9127,13059.71,1731392415000000,True,1.0,True,52.229690137658096,21.0122071977841,109.27242416615306,7.0,1.88
2024-11-12 07:20:30,13192.43,3526.0,9.2539,12.7913,15.7365,16.6403,14.8358,11.7015,12801.03,2427,8794,13654.14,1731392430000000,True,1.0,True,52.22969850764015,21.012214933601115,111.55876363158289,8.0,1.47
